shared name	BHI_2011_EGDe[RNASeq]	BHI_2014_EGDe[RNASeq]	BHI_Long_2014_EGDe[RNASeq]	BHI_Medium_2014_EGDe[RNASeq]	BHI_Short_2014_EGDe[RNASeq]	High_10_Plantarum_Pediocin_2014[RNASeq]	High_180_Plantarum_Pediocin_2014[RNASeq]	High_60_Plantarum_Pediocin_2014[RNASeq]	High_60_Proteinase_Plantarum_Pediocin_2014[RNASeq]	LB_2014_EGDe[RNASeq]	LB_B12_2014_EGDe[RNASeq]	LB_B12_EA_2014_EGDe[RNASeq]	LB_EA_2014_EGDe[RNASeq]	Lmo0753_Rhamnose_2013_EGDe[RNASeq]	Macrophages_2011_EGDe[RNASeq]	Macrophages_2014_EGDe[RNASeq]	Macrophages_Long_2014_EGDe[RNASeq]	Macrophages_Medium_2014_EGDe[RNASeq]	Macrophages_Short_2014_EGDe[RNASeq]	Mid_180_Plantarum_Pediocin_2014[RNASeq]	Mid_60_Plantarum_Pediocin_2014[RNASeq]	WT_2012_EGDe[RNASeq]
lmo1213	0	-1.760614594	-1.12994857	-1.120924538	-0.447871799	-0.22516318	0.100779113	-0.2449262	-0.196355288	-0.852726981	-1.013850214	-0.733595106	-1.264831495	-2.293979555	2.272505072	-2.017732376	-0.910362788	0.312644102	-0.33104973	0.464955031	-0.223512687	-1.664918982
lmo1214	6.544390229	-1.933468271	-0.83759359	-1.166439197	-1.493386458	-1.581437492	-1.143537726	-1.432639417	-1.628121257	-2.224934683	-2.507908176	-1.978181112	-2.725383653	-2.04854735	-4.240179951	-1.546179551	-1.148522525	-1.510478136	-1.82554922	-0.548143828	-1.739267388	-1.318116218
lmo1215	3.888043095	0.001990821	-0.287489847	-0.430468908	-0.690301974	0.014325154	-0.467703507	0.013133207	-0.266604549	-1.412218436	-1.684262369	-1.302331816	-1.450117762	-0.795989955	-0.2069643	0.087760753	1.780092842	1.604410226	1.487729997	0.078787439	-0.200181749	-2.337033431
lmo1216	7.793471253	-0.495009883	0.936467829	-0.38033015	0.094496479	-1.079477684	-2.857753709	-0.913496468	-0.872641679	0.695502818	0.088777077	0.970406752	0.716604352	-0.278078878	-0.388998984	0.007264096	-0.764511921	-0.29441217	0.056914891	-2.838510776	-1.215589985	0.126364643
lmo1217	0	2.931167691	2.741603065	1.38359497	1.437175678	1.475103397	2.008058003	1.647967271	1.513612112	1.634058374	1.554903307	1.496471243	1.53917543	3.417914093	-0.518908306	1.723296956	0.883186335	1.58897533	1.528087734	1.082521659	1.579030152	3.297720008
lmo1218	0	3.40613895	2.757422575	0.296961324	0.632144424	1.533566061	2.060279203	1.645022522	1.513156544	1.399518868	1.399442536	1.557548712	1.367118428	0.737198194	-0.010048785	2.035104122	0.266514975	1.30693045	1.653618616	1.016953975	1.585518613	3.095554446
lmo1219	0	-1.143943234	-0.921361948	0.537695004	0.947713338	-0.875916839	0.508415959	-0.456581977	-0.875109731	-1.283301168	-1.184968018	-1.645302718	-1.073522864	0.192028337	-4.240179951	0.07049181	-0.531851164	0.336490844	0.869124652	1.00124134	-0.914507902	-0.110821416
lmo1220	8.120419605	3.155519747	0.037996068	2.083361946	1.975727714	0.096166852	3.009899277	0.623082936	0.216819095	-0.659793623	-0.767992715	-0.590596826	-0.603072245	3.122806317	4.02541221	4.907959418	2.20511443	3.868369381	2.953109322	2.347732135	0.171328215	2.911071647
lmo1221	3.612624965	1.584958085	2.744520548	-0.175372322	-0.550682605	1.459997891	0.876759623	1.277588112	1.624417205	2.705203193	2.359182017	2.781049309	2.771805696	0.384611802	0.51761757	0.963892744	1.9786059	0.1427191	0.307976976	0.143759155	1.463406957	0.959571883
lmo1222	0	2.175091729	2.526097029	-0.629168406	-0.429256121	1.298585667	1.021978706	1.061196157	1.451511833	2.742962405	2.296668074	2.909746437	2.913507073	0.425395931	1.493613614	1.487324823	2.228283594	0.623389856	0.690473837	-0.083430308	1.285794398	1.410018912
lmo1223	0	0.041446028	0.264911048	0.091620097	-0.139749504	-0.403375142	-0.8900491	-0.526545421	-0.597783337	-1.541680213	-1.517675952	-2.178142487	-1.888474464	-0.737680424	-4.240179951	0.266216281	1.167639724	-0.272318399	0.117154633	-0.546808776	-0.350496315	-2.190987793
lmo1224	3.916935646	-0.883725137	0.463868729	-0.79389378	-0.650521106	-0.137675426	-0.411576833	-0.274403113	-0.361538132	-1.390199148	-1.393186308	-1.644806292	-1.721144685	-0.49599435	-1.178071749	-0.318973497	0.808985393	-0.745615296	-0.79003879	-0.513729418	-0.172323598	-1.706104866
lmo1225	4.829547446	1.295601415	1.316979517	0.025608615	-0.238602891	0.930910808	-0.489259319	1.055451821	0.898607172	2.005080979	1.86805791	1.709074548	1.59604895	-0.488435219	2.734540051	-0.167912929	-0.448327809	1.085466618	0.22828245	0.354954847	0.919527636	-1.679322047
lmo1226	0	2.168015469	1.181212757	-1.545717216	-1.029168963	0.051568804	-0.287648874	0.120732469	0.052644404	1.440091097	1.373273475	1.115393003	1.130090693	-0.463400799	-1.086399671	1.3926903	0.345442314	-0.746700359	-0.660892007	-0.302856971	0.102711577	0.346863683
lmo1227	6.839133494	-0.930539596	-0.740789702	0.225165608	0.107165237	0.228524958	1.033490106	0.560146518	0.13967814	-0.718687313	-0.558214891	-0.915883933	-0.751826546	-0.016838491	1.159163599	-1.158326881	-2.023704261	0.098775753	-0.037765943	1.740354782	0.334390738	0.226213571
lmo1228	0	1.652271753	0.035993715	1.262248463	1.477530717	-0.942722138	-1.12938552	-0.957259007	-0.810437163	-1.091480252	-1.060793265	-1.220554151	-1.176510107	-0.244035447	-0.298518238	0.097744841	-1.159458002	0.20105241	0.50455222	-1.358432741	-0.908322276	0.858632389
lmo1229	0	2.350483263	0.61355987	1.912641482	1.195234744	1.159237239	1.277481835	1.569491738	1.275077285	1.362097187	1.382436111	1.402715615	1.443911527	1.902804995	-4.240179951	2.74683768	1.915607813	3.316736856	2.893084551	2.122029424	1.145125402	1.755998208
lmo1230	7.37546122	1.816355116	1.392573356	0.764167467	0.530329611	0.588940353	0.373342742	0.848126713	0.504592919	0.488669041	0.537007059	0.785074495	0.618478305	0.130055185	2.058061404	2.430788968	2.538158557	2.686242327	2.688832053	1.041310245	0.509700297	1.263595304
lmo1231	2.91060525	0.08203847	1.328027599	0.428594514	0.928110998	-0.390430481	0.14145139	-0.083197224	-0.389951685	0.369086255	0.200030478	0.317080918	0.423809359	-0.030095426	1.400560355	1.755495218	2.452908958	1.534675533	1.602761922	-0.29364535	-0.418035503	0.366013835
lmo1232	2.449566683	0.924780651	1.900472878	-0.378619694	-0.431705519	0.446434677	1.2452539	0.720271452	0.455526938	1.26994219	1.147225892	1.173566301	1.179514476	0.466989244	-0.645440712	2.115530781	3.226973864	0.968054199	1.057755053	0.236630576	0.505366621	-0.775509844
lmo1233	10.17486739	6.011572748	4.079504796	2.826608042	1.934597838	3.69594642	5.203849465	3.745145264	3.929746502	4.082936264	4.040983915	3.967584266	4.08459894	3.409174863	8.117995123	5.752676118	3.259562214	2.595197958	2.069234003	5.139866765	3.833112443	4.004708697
lmo1234	3.829547446	1.217726524	1.818586271	0.814526289	1.092504631	1.616866635	2.438248269	1.729663268	1.811263271	1.077206713	0.907074323	1.029051737	1.114362415	3.802122157	0.319502551	1.497422988	2.043525288	0.881594284	0.955018912	2.428934436	1.870684465	0.18082029
lmo1235	0	0.902226555	1.044849739	0.239665177	0.398144743	0.264615267	-1.622932519	0.163151768	0.34686654	-0.677977864	-0.764768814	-0.890329174	-1.076745325	0.091440158	2.311166692	-0.614006364	-1.064346245	-0.371854073	-0.11132255	-1.474528124	0.224163007	0.031954122
lmo1236	5.701629971	1.547428478	1.189062042	2.300655807	2.445212997	1.214683014	0.241767691	1.103443773	1.093886393	0.339729374	0.378683976	-0.050867464	0.028644025	3.468716607	-4.240179951	0.952097109	-0.576245284	-0.220788098	-0.065644976	1.59545325	0.751308996	1.879482085
lmo1237	7.007256253	2.833325502	2.5937177	0.594107376	0.613335756	1.572943995	-0.780428724	1.241460508	1.584057338	-0.182177148	-0.287345116	-0.245854413	-0.563448643	-0.544218142	0.912248858	0.668007361	0.977308512	0.046364036	0.18621005	0.297042782	1.321819792	0.863568054
lmo1238	0	2.210120811	2.810161561	0.238423081	0.292565987	1.700722577	-0.516645733	1.471853537	1.836563131	0.334823771	0.275329885	0.072644739	0.039422983	1.375868657	0.012942858	0.618284518	1.473931188	-0.01800121	0.142994638	0.511951908	1.673343834	1.35164321
lmo1239	0	2.181669908	2.598505525	0.34766243	0.264640751	1.634626172	-0.595017605	1.377349843	1.619503794	0.998860828	1.00219152	0.856763468	0.898342465	2.045836125	-4.240179951	0.607519834	1.28757659	-0.056000492	-0.144337608	0.324767287	1.708345107	1.104562381
lmo1240	5.616741073	2.870323335	3.137943881	1.10230886	0.801356807	2.226339	-0.098298099	1.846315571	2.226498089	1.26340249	1.133498778	0.890441155	1.265683222	2.459628689	-4.240179951	1.489645418	1.146220741	0.883800803	0.858236336	0.842475933	2.219795506	1.63959206
lmo1241	3.244584945	0.946520747	-3.667913591	-0.841753616	-1.423957933	-2.968294778	-0.056499585	-1.528198775	-2.643915719	-0.563214115	0.823942276	-0.3849016	-0.034122062	-1.645589396	0.734540051	2.373067698	0.551672191	2.330054785	2.370056411	1.372826523	-2.03539156	1.062842224
lmo1242	4.438595565	0.993733078	0.659952776	-0.647742996	-0.456223168	-0.310753868	-0.590511041	-0.228562765	-0.120160378	0.107843666	-0.307041502	-0.247474508	-0.429561334	-1.023496678	-4.240179951	0.479615477	-1.254317189	0.812570498	1.114668513	1.171145238	-0.276467707	0.576089118
lmo1243	0	-0.803683316	-0.243953198	-0.457321588	-2.642249844	-0.291310571	-0.781441249	-0.339237519	-0.228318036	0.244935168	0.089654362	0.181944541	0.256561832	-0.228660616	2.470444449	-0.082827404	-2.297385911	1.323213343	0.54216292	1.314710246	-0.696310754	0.035520737
lmo1244	6.009058496	-0.978206029	-1.198895923	-0.227839742	0.158908812	-0.748619026	-1.001811252	-0.947792705	-0.722215612	-0.996221288	-1.344748462	-1.111414402	-1.378172968	-0.684753328	0.3290886	-0.128258834	-0.853779259	0.926175755	1.067453369	0.523834783	-0.963763026	-0.330179777
lmo1245	6.625008689	3.534534169	-0.75697513	2.577144276	2.359821506	0.269563244	-1.712767386	0.176675706	0.12014883	-0.230356054	-0.505292228	0.361171616	0.511239831	-1.946848433	3.114963795	2.947122978	1.932095935	2.361553702	2.274968797	-1.411317811	-0.413607052	-1.822460259
lmo1246	4.188368935	1.32367406	1.427873493	0.250129013	0.259116705	0.305482447	-0.61147302	0.581857945	0.512662321	1.306056153	0.994705958	1.462069017	1.378836038	0.499497134	-4.240179951	0.745497412	0.9548878	-0.85269363	-0.605541138	0.059233493	0.386405781	-1.694315394
lmo1247	0	-0.82772879	1.333451951	-1.517346359	-1.313778903	0.27371214	-0.67992419	0.532605303	0.469856573	0.340802408	0.190937698	0.526521817	0.429349233	-1.305406442	-4.240179951	-0.528796763	1.138000234	-1.976862516	-1.346381384	-0.544834122	0.505099458	-0.517020286
lmo1248	6.75506923	-0.614065931	-0.742391807	-0.896866507	-0.619742445	-1.048408655	-2.915585386	-1.092422072	-1.126458495	-2.561743478	-2.567876765	-2.874417315	-2.362701559	-1.318319509	0.660061835	-2.072466144	-5.34038473	-1.046042543	-1.160304356	-2.42194679	-1.370664503	-2.470007297
lmo1249	0	-3.198688814	-4.372023357	-3.000429246	-1.912339008	-1.97260426	-2.902347748	-1.891280066	-1.846239146	-3.821425418	-4.419900736	-2.287771773	-3.506906282	-1.115018439	-4.240179951	-2.352916568	-5.34038473	-1.344468185	-1.507536175	-2.693260548	-1.653692773	-2.514676346
lmo1250	0	-4.170260406	-5.080560543	0.027999163	0.245372418	-1.825710151	-2.86365546	-2.045085995	-1.741643324	-2.772532907	-2.635397911	-2.72320121	-2.766458637	1.825065183	0.321893099	-3.160989427	-2.27601226	-1.665982248	-1.298535521	-2.679762656	-1.757549293	-1.638251031
lmo1251	0	-0.867609021	-1.151974876	0.498595185	-0.478165721	-2.748991152	-2.208640419	-2.85007219	-2.36590369	-3.843134683	-3.765705933	-2.287771773	-3.930713991	0.079475473	-4.240179951	-2.251436285	-5.34038473	-2.768275894	-1.83823448	-1.893611588	-2.60733559	-1.497911463
lmo1252	0	-1.657345324	-1.699697976	-0.757788141	-0.055589056	-1.426907472	-1.093095758	-0.748519658	-1.445863911	-0.711983005	-1.222113867	-0.027253954	-0.25796977	0.300876228	1.413249048	0.832669848	0.732881529	0.145265782	-0.082591936	-1.346824155	-1.588000377	-0.569978695
lmo1253	5.758096922	-0.070469857	-0.516971693	0.964805336	0.769563754	0.110168204	-0.261424695	-0.023363932	-0.055860863	-0.735593547	-0.850967091	-0.594549417	-0.59413912	-1.036495384	1.663089527	-0.354129426	0.702614089	0.159293325	0.036992157	0.673667773	-0.075935894	0.13875073
lmo1254	4.552252347	2.943134499	3.376719405	0.924163352	1.125910372	0.732360602	5.349008971	0.716387919	0.754784333	3.720783892	3.945585984	3.240989928	3.160283295	-1.948825323	-1.127717549	0.055362367	1.081732014	-0.180687924	-0.043794939	5.539154804	1.063321643	4.929388624
lmo1255	3.11666747	2.436397166	3.074533654	0.641054506	0.51073657	0.768828839	5.457688321	0.709403733	0.741542951	3.833023597	4.080737529	3.027532539	3.112523103	-1.382048361	4.904303124	-0.01118953	0.792988526	4.75903402	4.882484802	5.692398112	1.039437258	4.861696834
lmo1256	0	-2.298579616	-2.667913591	-0.37878164	-0.663908725	-1.451897418	3.343049092	-1.031565683	-1.513937136	0.006066763	9.97E-04	-5.33E-04	-0.161690937	0.383593375	-4.240179951	-1.845984835	-0.126399714	-1.466329019	-1.08582614	2.486434435	-1.13010678	-0.880955908
lmo1257	8.879290621	2.436896802	3.564272626	3.042930313	2.73514263	0.740936862	0.662966997	0.548056403	0.148368462	3.101004841	3.406734311	3.223452749	3.201794623	5.130555752	4.944747898	-0.996167372	-0.901084974	-0.71555279	-1.24553633	-0.208908215	2.436575793	6.638022061
lmo1258	7.265288958	-0.700781345	0.338143646	0.953008909	0.682964039	0.741425393	3.368065077	1.224352691	0.86273043	0.37506944	0.247098408	0.36162745	0.372406604	1.757337678	-4.240179951	-1.491163317	-1.887055414	-0.779525742	-0.660758129	3.482220221	0.999943664	0.350854719
lmo1259	8.367512467	-0.026426085	1.340371365	-0.146919747	-0.075317631	0.031160185	0.426388896	0.089596201	0.055527175	0.115794788	-0.148078606	0.187333323	-0.055997179	-0.622813197	4.272505072	0.324248402	1.337564726	0.678293574	0.532704362	-0.457355755	0.051658663	1.539652163
lmo1260	8.709097521	-0.382503664	1.281177418	0.838327182	0.732350267	0.134574797	-0.1302204	0.042429187	0.329191383	-0.007759971	-0.203908842	-0.123050812	-0.122084134	-0.550544878	4.318634243	0.060818272	1.53431576	1.075418882	1.128591086	-0.986944401	0.073463632	0.243706665
lmo1261	6.957528195	3.274632422	0.392952963	-0.84349904	-0.5854838	0.031424671	0.87487768	0.44620061	-0.113254724	1.90206745	2.771991094	1.633736718	1.942059235	-1.344225411	2.725017277	4.061924147	0.679652941	1.490981343	0.812061478	0.905926392	0.088043125	2.72580773
lmo1262	0	0.068665381	0.226536747	-1.571794143	-0.84429362	0.448869116	0.274109152	0.154532596	0.046465495	-1.54743813	-1.867276916	-2.136443196	-2.376612454	-2.080922268	3.250478766	-0.902255159	-1.254317189	-0.409821923	-0.428843544	0.599080945	0.156957797	-0.308433665
lmo1263	0	-4.011061811	-3.184396354	-3.397764743	-1.402783909	-4.187398182	-2.772091792	-4.485525631	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.283249924	-4.240179951	-3.247519972	-1.379848071	0.428121319	-0.368818773	-2.838510776	-4.545838699	-2.586081711
lmo1264	0	-4.576740681	-3.490204783	0.68874425	0.236266107	-5.011154205	-2.772091792	-5.408390362	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.026046533	0.497211359	-3.74597348	-0.6856565	-0.736824575	-0.123217261	-2.838510776	-3.789802444	-2.586081711
lmo1265	0	-4.904761899	-3.808887219	-1.700327513	-1.541847947	-4.553825099	-2.772091792	-4.859751045	-4.760791038	-3.233508482	-4.567257981	-2.287771773	-3.442556334	-1.159028081	0.178528924	-2.411268806	0.696100782	-1.196369546	-1.207434443	-2.838510776	-4.453198587	-2.586081711
lmo1266	3.777933338	1.220829587	1.203304441	1.133193102	1.369513271	0.346772906	-1.731059257	0.196525837	0.116795773	0.183586655	0.888158771	0.35489767	0.336981571	0.210683748	3.490280865	1.065875182	1.254945586	2.104774296	2.180583393	-0.576129031	-0.155500557	-1.084573109
lmo1267	4.911447699	4.486510266	4.210567113	0.825109138	0.616635347	3.729163726	2.22566855	3.351357245	3.55832126	4.023993447	3.931364188	3.86538149	3.860244527	2.953307227	1.231477804	4.749802386	3.014394229	-0.258897883	-0.251447293	1.850361817	3.553203004	3.833212561
lmo1268	7.353706667	3.934000324	4.715262673	4.29E-04	-0.224638401	2.943854858	3.255695292	2.835256825	3.005618497	3.660747319	3.540190095	3.700178291	3.65772021	3.286307812	1.580627367	5.532134784	4.075831413	0.701686392	0.518898563	2.654820364	2.824974713	4.374522345
lmo1269	0	0.886596347	1.798325655	0.794880335	0.81370791	0.804791214	0.695263201	1.216615116	1.119007677	1.708593782	1.67512566	1.60414367	1.599989449	0.745685004	0.410702366	1.353739437	1.687266125	1.589605465	1.238863805	0.483560419	0.885624027	1.501184309
lmo1270	6.083059077	2.70570341	1.719453788	-0.15383916	-0.539680111	1.099590656	1.111295754	1.372617221	1.308542093	2.328214752	2.068235378	2.335588459	2.214340272	-0.718588756	0.403089182	1.849364356	1.743783278	0.250583133	0.180624547	0.728478041	1.181807061	1.727759974
lmo1271	0	1.215272949	2.055538369	1.226510681	0.154820476	1.075292159	0.670799139	1.236516163	1.149809883	1.870074375	1.613285626	1.604502249	1.725839267	0.721658655	2.058061404	0.928197927	1.813793	-0.099738944	0.043192189	0.319233038	1.03644748	0.222175377
lmo1272	0	2.084335211	2.207921069	0.061666875	-0.066500522	0.973472059	0.599235087	1.15021283	1.091139184	1.375030344	1.243459698	1.516468152	1.411231293	-0.706384886	1.387982289	1.424128765	1.57434824	0.332543659	0.240805782	0.006759685	1.006124488	-0.353044551
lmo1273	9.121992025	1.780076217	1.991024635	-0.706673892	-0.438462885	0.834979269	0.322808705	0.816708323	0.831901321	0.98536751	0.868729586	1.289565421	1.084009262	-0.14222382	-0.060478212	1.858737706	1.756653929	0.099400062	-0.505335267	-0.710747034	0.650844311	0.131380752
lmo1274	0	-4.690290459	-1.594415778	-1.69230695	-0.912339008	-3.379095841	-2.492314702	-3.114212003	-3.143760301	-3.348672421	-3.812218159	-2.287771773	-3.978658172	-1.747355188	-4.240179951	-3.312274583	-2.374829996	-1.852262825	-1.177387574	-3.342272429	-3.339587292	-2.586081711
lmo1275	4.216203144	2.309929164	2.323604165	0.412264313	0.409380891	1.030321202	0.035470396	1.006352744	1.04708488	1.242980474	1.109913201	1.243095622	1.422496194	-0.095238506	-0.463766752	1.622464955	1.90795424	0.555412659	0.410295537	0.296867312	1.051747958	0.271234536
lmo1276	3.303080594	1.33249481	2.432545352	0.12622974	-0.025037845	0.907761132	0.257895949	0.850390819	1.051141981	1.122509762	0.822235467	1.321882485	1.229218087	0.255373325	0.208073199	0.829182175	1.417522763	-0.710760503	-0.651821356	0.181626084	1.011718747	0.946606179
lmo1277	6.156260603	1.222088329	3.221550788	2.483984418	1.770014034	1.810313525	2.779914649	1.751127008	1.770505915	2.231976687	2.158902046	1.8783589	1.958147706	1.37133487	2.324287614	2.878531285	3.794861993	1.445346639	1.110384993	0.874669425	1.860328316	1.918245021
lmo1278	4.576099089	1.937356868	3.785997184	0.302674975	-0.346200381	2.128550672	3.978399174	2.246935631	2.349153584	2.981331979	2.824695079	2.590468733	2.491016919	-0.144925905	-4.240179951	2.834710436	4.053111336	1.213108428	1.321636857	2.063338879	2.52707916	0.285134627
lmo1279	3.191435238	2.753037415	3.900988522	1.080518654	0.830790896	2.023091823	3.81167521	1.988410577	2.116512358	2.322913592	2.33259735	2.07339727	1.970635891	-0.063414128	0.681390344	2.976115397	3.979649175	1.891454375	1.935430842	1.892628143	2.152271838	-1.059636496
lmo1280	6.367512467	2.728770246	3.523493669	0.319648053	0.411529871	0.61202765	1.91514457	0.327612957	0.489488441	0.697925697	0.869479766	0.622548704	0.551004137	-1.233944305	1.535539478	3.140881138	3.411565307	1.179019537	1.130210786	0.149082765	0.368022856	1.883517643
lmo1281	0	2.731499128	1.346794891	0.852013566	0.547092611	1.303356757	2.471925251	2.004600078	1.363753081	0.846953091	1.010087104	0.856207348	0.875563355	2.087850378	-4.240179951	0.98812035	-0.567475074	0.970042438	1.077426325	3.010075573	1.512981735	0.093006231
lmo1282	0	1.087780092	0.711353684	-0.535962037	-0.16776388	1.476444676	2.637252578	2.084983688	1.532060727	1.061754948	0.989127486	1.182244446	1.084318069	1.287136776	-4.240179951	-0.044985408	-0.325400287	0.802028942	1.07557553	3.079239718	1.753057851	0.583008532
lmo1283	5.883076842	1.676561882	0.950400424	0.231141105	0.093227668	0.806118109	1.983771642	1.461363324	0.848042287	0.600534037	0.474634627	0.679855052	0.615527625	-0.453058459	-4.240179951	1.013531837	0.605201588	0.545621274	0.866774347	2.393914183	0.996108448	1.334461171
lmo1284	8.753255659	1.202673627	0.348904027	2.024278886	1.672774521	0.784120511	0.745570121	0.973739944	0.97160855	0.553626491	0.437163336	0.38680352	0.228971444	2.682105009	1.336320169	1.216007723	1.323377312	0.521509532	0.525669134	0.600983501	0.793297411	0.922458072
lmo1285	10.62434553	2.599005791	1.67942552	2.168513194	1.071995674	1.617418183	2.246601038	1.408315174	1.326320439	1.386142661	1.331315117	1.134378858	1.450350242	-0.144795513	3.470444449	3.396144401	2.024542184	2.119999024	1.7565292	2.304349013	1.32802948	3.170411569
lmo1286	2.71040018	2.66549733	2.741718809	0.162801103	0.400543948	1.182457359	0.205757029	0.839691942	1.259858426	1.673572986	1.408412084	1.542865246	1.399698036	0.105681385	1.785317787	2.514979896	2.252703888	2.278146857	2.484930152	-0.447354772	1.070961761	1.367966703
lmo1287	0	1.904201214	3.093134873	0.137074278	0.530604488	1.685438771	1.594421675	1.354497986	1.717822016	1.92638394	1.682804047	1.80841525	1.735042829	0.119647067	1.993904409	1.810971888	2.561807943	1.585905249	1.650585379	0.073570838	1.612592576	0.724547099
